"001","002","003","004","005","006","007","008","009","010","011"
"790","17-09-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","61","NA"
"790","19-09-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","14","65","NA"
"790","22-09-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","68","NA"
"790","24-09-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","77","NA"
"790","26-09-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","67","NA"
"790","29-09-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","61","NA"
"790","01-10-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","71","NA"
"790","03-10-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","61","NA"
"790","06-10-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","78","NA"
"790","08-10-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","68","NA"
"790","10-10-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","12","64","NA"
"790","15-10-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","12","68","NA"
"790","22-10-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","12","87","NA"
"790","24-10-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","12","96","NA"
"790","31-10-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","12","89","NA"
"790","03-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","16","112","NA"
"790","05-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","17","126","NA"
"790","07-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","16","116","NA"
"790","10-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","137","NA"
"790","14-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","17","146","NA"
"790","17-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","135","NA"
"790","19-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","15","90","NA"
"790","21-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","15","118","NA"
"790","24-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","17","141","NA"
"790","28-11-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","134","NA"
"790","01-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","125","NA"
"790","03-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","124","NA"
"790","05-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","124","NA"
"790","08-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","123","NA"
"790","10-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","123","NA"
"790","12-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","124","NA"
"790","15-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","107","NA"
"790","17-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","103","NA"
"790","19-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","89","NA"
"790","22-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","87","NA"
"790","24-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","13","92","NA"
"790","26-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","14","86","NA"
"790","29-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","13","90","NA"
"790","31-12-15","Punjab","Faridkot","Gurudwara Guru ki Dhab, Jaitu Kotkapura Road, Village Guru Ki Dhab","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","12","87","NA"
"791","10-01-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","62","NA"
"791","31-01-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","11","69","NA"
"791","21-02-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","12","68","NA"
"791","28-02-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","11","59","NA"
"791","07-03-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","9","58","NA"
"791","30-03-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","12","57","NA"
"791","11-04-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","14","69","NA"
"791","13-04-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","75","NA"
"791","24-04-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","14","72","NA"
"791","02-05-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","15","67","NA"
"791","04-05-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","14","79","NA"
"791","16-05-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","18","77","NA"
"791","23-05-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","16","78","NA"
"791","06-06-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","12","66","NA"
"791","13-06-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","14","69","NA"
"791","11-07-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","57","NA"
"791","25-07-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","12","66","NA"
"791","08-08-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","14","124","NA"
"791","23-08-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","14","NA"
"791","19-09-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","90","NA"
"791","26-09-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","54","NA"
"791","03-10-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","75","NA"
"791","05-12-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","13","156","NA"
"791","12-12-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","14","88","NA"
"791","19-12-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","107","NA"
"791","26-12-15","Punjab","Amritsar","Shriguru Harkishan Public School, Village Rasulpur Kalan, District Amritsar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","14","49","NA"
"792","02-01-15","Punjab","Hoshiarpur","Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","12","63","NA"
"792","05-01-15","Punjab","Hoshiarpur","Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","64","NA"
"792","07-01-15","Punjab","Hoshiarpur","Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","65","NA"
"792","09-01-15","Punjab","Hoshiarpur","Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","15","54","NA"
"792","12-01-15","Punjab","Hoshiarpur","Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","14","60","NA"
"792","19-01-15","Punjab","Hoshiarpur","Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","57","NA"
"792","28-01-15","Punjab","Hoshiarpur","Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","15","65","NA"
"792","30-01-15","Punjab","Hoshiarpur","Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","16","60","NA"
"792","02-02-15","Punjab","Hoshiarpur","Govt. Senior Sec. School, Mukandpur, Nawashahar, Shahid Bhagat Singh Nagar","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","13","57","NA"
