,Time,AQI,weekday,month,day,week
4073,Tue Oct 11 2016 14:00:00 GMT+0000 (UTC),213,2,9,11,37
3830,Tue Oct 11 2016 13:30:00 GMT+0000 (UTC),203,2,9,11,37
3205,Thu Oct 13 2016 07:00:00 GMT+0000 (UTC),133,4,9,13,37
4084,Mon Oct 10 2016 22:30:00 GMT+0000 (UTC),312,1,9,10,37
4102,Sat Oct 08 2016 00:40:00 GMT+0000 (UTC),297,6,9,08,37
5095,Thu Oct 13 2016 05:35:00 GMT+0000 (UTC),160,4,9,13,37
5094,Wed Oct 12 2016 17:35:00 GMT+0000 (UTC),317,3,9,12,37
3251,Thu Oct 13 2016 07:20:00 GMT+0000 (UTC),126,4,9,13,37
15053,Fri Oct 07 2016 06:05:00 GMT+0000 (UTC),315,5,9,07,37
15054,Fri Oct 07 2016 07:50:00 GMT+0000 (UTC),167,5,9,07,37
15055,Fri Oct 07 2016 10:55:00 GMT+0000 (UTC),163,5,9,07,37
4990,Tue Oct 11 2016 06:00:00 GMT+0000 (UTC),183,2,9,11,37
15056,Sat Oct 08 2016 21:35:00 GMT+0000 (UTC),227,6,9,08,37
12087,Thu Oct 13 2016 22:00:00 GMT+0000 (UTC),176,4,9,13,37
15352,Thu Oct 13 2016 10:00:00 GMT+0000 (UTC),153,4,9,13,37
12001,Thu Oct 13 2016 03:30:00 GMT+0000 (UTC),223,4,9,13,37
15330,Fri Oct 07 2016 01:00:00 GMT+0000 (UTC),200,5,9,07,37
3248,Fri Oct 07 2016 15:35:00 GMT+0000 (UTC),385,5,9,07,37
4194,Tue Oct 11 2016 04:30:00 GMT+0000 (UTC),290,2,9,11,37
14615,Fri Oct 07 2016 19:05:00 GMT+0000 (UTC),337,5,9,07,37
10598,Fri Oct 07 2016 11:30:00 GMT+0000 (UTC),305,5,9,07,37
4282,Thu Oct 13 2016 04:00:00 GMT+0000 (UTC),123,4,9,13,37
3434,Mon Oct 10 2016 10:00:00 GMT+0000 (UTC),173,1,9,10,37
7730,Thu Oct 13 2016 15:00:00 GMT+0000 (UTC),129,4,9,13,37
3252,Thu Oct 13 2016 09:35:00 GMT+0000 (UTC),154,4,9,13,37
7742,Fri Oct 07 2016 05:00:00 GMT+0000 (UTC),140,5,9,07,37
14743,Tue Oct 11 2016 18:00:00 GMT+0000 (UTC),136,2,9,11,37
4290,Tue Oct 11 2016 18:30:00 GMT+0000 (UTC),152,2,9,11,37
4291,Fri Oct 07 2016 07:30:00 GMT+0000 (UTC),310,5,9,07,37
4303,Thu Oct 13 2016 17:00:00 GMT+0000 (UTC),113,4,9,13,37
3253,Thu Oct 13 2016 16:05:00 GMT+0000 (UTC),503,4,9,13,37
5023,Tue Oct 11 2016 11:30:00 GMT+0000 (UTC),250,2,9,11,37
6907,Wed Oct 12 2016 20:00:00 GMT+0000 (UTC),200,3,9,12,37
4316,Thu Oct 13 2016 19:30:00 GMT+0000 (UTC),167,4,9,13,37
5017,Thu Oct 13 2016 16:30:00 GMT+0000 (UTC),123,4,9,13,37
6743,Thu Oct 13 2016 08:00:00 GMT+0000 (UTC),130,4,9,13,37
5006,Fri Oct 07 2016 05:30:00 GMT+0000 (UTC),140,5,9,07,37
6741,Wed Oct 12 2016 21:30:00 GMT+0000 (UTC),179,3,9,12,37
5045,Tue Oct 11 2016 20:00:00 GMT+0000 (UTC),290,2,9,11,37
14613,Fri Oct 07 2016 00:05:00 GMT+0000 (UTC),107,5,9,07,37
7721,Fri Oct 07 2016 10:30:00 GMT+0000 (UTC),325,5,9,07,37
4978,Thu Oct 13 2016 20:30:00 GMT+0000 (UTC),197,4,9,13,37
4206,Tue Oct 11 2016 16:00:00 GMT+0000 (UTC),303,2,9,11,37
5091,Tue Oct 11 2016 08:35:00 GMT+0000 (UTC),300,2,9,11,37
4218,Sun Oct 09 2016 09:40:00 GMT+0000 (UTC),300,0,9,09,37
4224,Wed Oct 12 2016 07:30:00 GMT+0000 (UTC),223,3,9,12,37
5090,Tue Oct 11 2016 00:25:00 GMT+0000 (UTC),210,2,9,11,37
14614,Fri Oct 07 2016 01:35:00 GMT+0000 (UTC),163,5,9,07,37
4241,Tue Oct 11 2016 22:00:00 GMT+0000 (UTC),317,2,9,11,37
4245,Mon Oct 10 2016 00:10:00 GMT+0000 (UTC),310,1,9,10,37
3249,Wed Oct 12 2016 03:05:00 GMT+0000 (UTC),227,3,9,12,37
5089,Mon Oct 10 2016 17:35:00 GMT+0000 (UTC),333,1,9,10,37
5085,Fri Oct 07 2016 10:35:00 GMT+0000 (UTC),163,5,9,07,37
11135,Sun Oct 09 2016 11:50:00 GMT+0000 (UTC),238,0,9,09,37
8444,Thu Oct 13 2016 12:30:00 GMT+0000 (UTC),114,4,9,13,37
5088,Mon Oct 10 2016 13:55:00 GMT+0000 (UTC),314,1,9,10,37
5086,Fri Oct 07 2016 23:05:00 GMT+0000 (UTC),314,5,9,07,37
4246,Tue Oct 11 2016 11:00:00 GMT+0000 (UTC),250,2,9,11,37
5087,Mon Oct 10 2016 07:25:00 GMT+0000 (UTC),177,1,9,10,37
14378,Mon Oct 17 2016 05:05:00 GMT+0000 (UTC),479,1,9,17,38
14382,Tue Oct 18 2016 13:05:00 GMT+0000 (UTC),308,2,9,18,38
14379,Mon Oct 17 2016 21:05:00 GMT+0000 (UTC),380,1,9,17,38
14380,Mon Oct 17 2016 22:35:00 GMT+0000 (UTC),315,1,9,17,38
14381,Tue Oct 18 2016 08:55:00 GMT+0000 (UTC),274,2,9,18,38
4512,Tue Oct 18 2016 02:35:00 GMT+0000 (UTC),324,2,9,18,38
4514,Tue Oct 18 2016 15:35:00 GMT+0000 (UTC),610,2,9,18,38
4511,Tue Oct 18 2016 02:05:00 GMT+0000 (UTC),267,2,9,18,38
4513,Tue Oct 18 2016 06:05:00 GMT+0000 (UTC),320,2,9,18,38
15076,Tue Oct 18 2016 03:05:00 GMT+0000 (UTC),324,2,9,18,38
4516,Wed Oct 19 2016 08:05:00 GMT+0000 (UTC),304,3,9,19,38
15067,Sat Oct 15 2016 17:05:00 GMT+0000 (UTC),378,6,9,15,38
15068,Sun Oct 16 2016 01:35:00 GMT+0000 (UTC),240,0,9,16,38
15069,Sun Oct 16 2016 02:35:00 GMT+0000 (UTC),257,0,9,16,38
15070,Sun Oct 16 2016 07:05:00 GMT+0000 (UTC),307,0,9,16,38
15071,Sun Oct 16 2016 20:35:00 GMT+0000 (UTC),358,0,9,16,38
15128,Wed Oct 19 2016 05:00:00 GMT+0000 (UTC),183,3,9,19,38
15066,Fri Oct 14 2016 22:05:00 GMT+0000 (UTC),280,5,9,14,38
15072,Mon Oct 17 2016 13:05:00 GMT+0000 (UTC),293,1,9,17,38
15080,Wed Oct 19 2016 02:35:00 GMT+0000 (UTC),327,3,9,19,38
15074,Mon Oct 17 2016 23:05:00 GMT+0000 (UTC),315,1,9,17,38
15079,Wed Oct 19 2016 00:05:00 GMT+0000 (UTC),287,3,9,19,38
15078,Tue Oct 18 2016 20:50:00 GMT+0000 (UTC),362,2,9,18,38
15077,Tue Oct 18 2016 15:05:00 GMT+0000 (UTC),675,2,9,18,38
15075,Tue Oct 18 2016 01:35:00 GMT+0000 (UTC),267,2,9,18,38
15073,Mon Oct 17 2016 19:05:00 GMT+0000 (UTC),418,1,9,17,38
15065,Fri Oct 14 2016 20:05:00 GMT+0000 (UTC),332,5,9,14,38
4976,Mon Oct 17 2016 23:30:00 GMT+0000 (UTC),404,1,9,17,38
15064,Fri Oct 14 2016 14:35:00 GMT+0000 (UTC),378,5,9,14,38
14377,Sun Oct 16 2016 21:05:00 GMT+0000 (UTC),358,0,9,16,38
14376,Sun Oct 16 2016 18:35:00 GMT+0000 (UTC),418,0,9,16,38
14375,Sun Oct 16 2016 15:35:00 GMT+0000 (UTC),523,0,9,16,38
14374,Sun Oct 16 2016 07:35:00 GMT+0000 (UTC),314,0,9,16,38
14373,Sun Oct 16 2016 03:35:00 GMT+0000 (UTC),305,0,9,16,38
14372,Sun Oct 16 2016 00:05:00 GMT+0000 (UTC),233,0,9,16,38
14371,Sat Oct 15 2016 23:35:00 GMT+0000 (UTC),233,6,9,15,38
14370,Sat Oct 15 2016 11:05:00 GMT+0000 (UTC),228,6,9,15,38
4517,Wed Oct 19 2016 08:35:00 GMT+0000 (UTC),314,3,9,19,38
4518,Wed Oct 19 2016 10:40:00 GMT+0000 (UTC),113,3,9,19,38
4519,Wed Oct 19 2016 18:35:00 GMT+0000 (UTC),317,3,9,19,38
4520,Thu Oct 20 2016 15:05:00 GMT+0000 (UTC),553,4,9,20,38
15061,Fri Oct 14 2016 00:05:00 GMT+0000 (UTC),147,5,9,14,38
15062,Fri Oct 14 2016 02:35:00 GMT+0000 (UTC),175,5,9,14,38
15063,Fri Oct 14 2016 03:05:00 GMT+0000 (UTC),175,5,9,14,38
4515,Tue Oct 18 2016 20:20:00 GMT+0000 (UTC),347,2,9,18,38
4510,Mon Oct 17 2016 22:05:00 GMT+0000 (UTC),349,1,9,17,38
4503,Fri Oct 14 2016 12:35:00 GMT+0000 (UTC),146,5,9,14,38
4508,Mon Oct 17 2016 03:05:00 GMT+0000 (UTC),287,1,9,17,38
4081,Sat Oct 15 2016 06:00:00 GMT+0000 (UTC),307,6,9,15,38
4095,Sat Oct 15 2016 17:30:00 GMT+0000 (UTC),150,6,9,15,38
4109,Tue Oct 18 2016 03:00:00 GMT+0000 (UTC),375,2,9,18,38
4113,Thu Oct 20 2016 10:00:00 GMT+0000 (UTC),333,4,9,20,38
4116,Fri Oct 14 2016 06:00:00 GMT+0000 (UTC),136,5,9,14,38
4126,Wed Oct 19 2016 06:30:00 GMT+0000 (UTC),200,3,9,19,38
4128,Wed Oct 19 2016 23:00:00 GMT+0000 (UTC),358,3,9,19,38
15366,Fri Oct 14 2016 23:30:00 GMT+0000 (UTC),318,5,9,14,38
4075,Wed Oct 19 2016 02:30:00 GMT+0000 (UTC),311,3,9,19,38
15364,Sun Oct 16 2016 07:00:00 GMT+0000 (UTC),60,0,9,16,38
4155,Fri Oct 14 2016 07:30:00 GMT+0000 (UTC),139,5,9,14,38
15313,Tue Oct 18 2016 07:30:00 GMT+0000 (UTC),283,2,9,18,38
4176,Sat Oct 15 2016 02:30:00 GMT+0000 (UTC),318,6,9,15,38
4179,Fri Oct 14 2016 13:30:00 GMT+0000 (UTC),169,5,9,14,38
4187,Thu Oct 20 2016 09:30:00 GMT+0000 (UTC),247,4,9,20,38
4202,Sat Oct 15 2016 14:30:00 GMT+0000 (UTC),306,6,9,15,38
4209,Thu Oct 20 2016 02:30:00 GMT+0000 (UTC),438,4,9,20,38
4232,Wed Oct 19 2016 20:30:00 GMT+0000 (UTC),247,3,9,19,38
4140,Fri Oct 14 2016 15:10:00 GMT+0000 (UTC),192,5,9,14,38
3883,Sat Oct 15 2016 20:30:00 GMT+0000 (UTC),320,6,9,15,38
3881,Thu Oct 20 2016 09:00:00 GMT+0000 (UTC),247,4,9,20,38
3877,Mon Oct 17 2016 00:30:00 GMT+0000 (UTC),341,1,9,17,38
3263,Mon Oct 17 2016 12:05:00 GMT+0000 (UTC),183,1,9,17,38
3264,Mon Oct 17 2016 14:35:00 GMT+0000 (UTC),650,1,9,17,38
3265,Mon Oct 17 2016 14:50:00 GMT+0000 (UTC),638,1,9,17,38
3266,Tue Oct 18 2016 04:05:00 GMT+0000 (UTC),399,2,9,18,38
3267,Tue Oct 18 2016 19:35:00 GMT+0000 (UTC),347,2,9,18,38
3268,Wed Oct 19 2016 05:25:00 GMT+0000 (UTC),374,3,9,19,38
3269,Wed Oct 19 2016 13:05:00 GMT+0000 (UTC),465,3,9,19,38
3270,Wed Oct 19 2016 14:35:00 GMT+0000 (UTC),700,3,9,19,38
3271,Thu Oct 20 2016 12:05:00 GMT+0000 (UTC),155,4,9,20,38
3272,Thu Oct 20 2016 13:00:00 GMT+0000 (UTC),193,4,9,20,38
3273,Thu Oct 20 2016 18:35:00 GMT+0000 (UTC),375,4,9,20,38
3431,Sun Oct 16 2016 23:30:00 GMT+0000 (UTC),327,0,9,16,38
3433,Tue Oct 18 2016 20:00:00 GMT+0000 (UTC),309,2,9,18,38
3441,Fri Oct 14 2016 09:00:00 GMT+0000 (UTC),283,5,9,14,38
3452,Wed Oct 19 2016 10:00:00 GMT+0000 (UTC),230,3,9,19,38
3805,Thu Oct 20 2016 08:00:00 GMT+0000 (UTC),193,4,9,20,38
3817,Mon Oct 17 2016 12:00:00 GMT+0000 (UTC),314,1,9,17,38
3824,Sun Oct 16 2016 05:00:00 GMT+0000 (UTC),352,0,9,16,38
3827,Wed Oct 19 2016 21:30:00 GMT+0000 (UTC),308,3,9,19,38
1251,Mon Oct 17 2016 13:00:00 GMT+0000 (UTC),310,1,9,17,38
4509,Mon Oct 17 2016 16:05:00 GMT+0000 (UTC),638,1,9,17,38
4247,Fri Oct 14 2016 13:00:00 GMT+0000 (UTC),98,5,9,14,38
892,Sat Oct 15 2016 09:35:00 GMT+0000 (UTC),307,6,9,15,38
4423,Mon Oct 17 2016 02:30:00 GMT+0000 (UTC),335,1,9,17,38
15145,Sun Oct 16 2016 22:30:00 GMT+0000 (UTC),308,0,9,16,38
15140,Wed Oct 19 2016 19:00:00 GMT+0000 (UTC),179,3,9,19,38
14383,Wed Oct 19 2016 06:35:00 GMT+0000 (UTC),293,3,9,19,38
8963,Mon Oct 17 2016 22:30:00 GMT+0000 (UTC),340,1,9,17,38
8944,Mon Oct 17 2016 03:00:00 GMT+0000 (UTC),340,1,9,17,38
14367,Fri Oct 14 2016 14:05:00 GMT+0000 (UTC),297,5,9,14,38
14368,Fri Oct 14 2016 19:00:00 GMT+0000 (UTC),346,5,9,14,38
4404,Wed Oct 19 2016 13:00:00 GMT+0000 (UTC),311,3,9,19,38
14369,Sat Oct 15 2016 09:55:00 GMT+0000 (UTC),302,6,9,15,38
4500,Fri Oct 14 2016 01:35:00 GMT+0000 (UTC),145,5,9,14,38
4501,Fri Oct 14 2016 06:50:00 GMT+0000 (UTC),130,5,9,14,38
4502,Fri Oct 14 2016 09:15:00 GMT+0000 (UTC),146,5,9,14,38
1972,Sun Oct 16 2016 21:30:00 GMT+0000 (UTC),170,0,9,16,38
4504,Fri Oct 14 2016 23:05:00 GMT+0000 (UTC),306,5,9,14,38
4505,Sun Oct 16 2016 05:05:00 GMT+0000 (UTC),315,0,9,16,38
4506,Sun Oct 16 2016 06:20:00 GMT+0000 (UTC),259,0,9,16,38
4507,Sun Oct 16 2016 14:35:00 GMT+0000 (UTC),601,0,9,16,38
8931,Wed Oct 19 2016 16:40:00 GMT+0000 (UTC),121,3,9,19,38
4402,Wed Oct 19 2016 05:30:00 GMT+0000 (UTC),183,3,9,19,38
12944,Fri Oct 14 2016 00:30:00 GMT+0000 (UTC),308,5,9,14,38
4395,Sun Oct 16 2016 03:00:00 GMT+0000 (UTC),237,0,9,16,38
891,Fri Oct 14 2016 15:05:00 GMT+0000 (UTC),378,5,9,14,38
890,Fri Oct 14 2016 04:05:00 GMT+0000 (UTC),227,5,9,14,38
4265,Mon Oct 17 2016 05:30:00 GMT+0000 (UTC),322,1,9,17,38
4269,Thu Oct 20 2016 22:30:00 GMT+0000 (UTC),485,4,9,20,38
4272,Tue Oct 18 2016 06:00:00 GMT+0000 (UTC),290,2,9,18,38
4278,Thu Oct 20 2016 11:30:00 GMT+0000 (UTC),179,4,9,20,38
4313,Mon Oct 17 2016 04:30:00 GMT+0000 (UTC),331,1,9,17,38
12908,Sat Oct 15 2016 19:00:00 GMT+0000 (UTC),233,6,9,15,38
4320,Sat Oct 15 2016 12:40:00 GMT+0000 (UTC),323,6,9,15,38
4322,Mon Oct 17 2016 23:00:00 GMT+0000 (UTC),404,1,9,17,38
4326,Sat Oct 15 2016 16:00:00 GMT+0000 (UTC),308,6,9,15,38
4327,Mon Oct 17 2016 04:00:00 GMT+0000 (UTC),331,1,9,17,38
12917,Wed Oct 19 2016 08:00:00 GMT+0000 (UTC),293,3,9,19,38
12921,Mon Oct 17 2016 17:30:00 GMT+0000 (UTC),187,1,9,17,38
4347,Tue Oct 18 2016 23:00:00 GMT+0000 (UTC),325,2,9,18,38
4375,Thu Oct 20 2016 14:30:00 GMT+0000 (UTC),132,4,9,20,38
4388,Wed Oct 19 2016 09:00:00 GMT+0000 (UTC),293,3,9,19,38
4390,Mon Oct 17 2016 18:00:00 GMT+0000 (UTC),167,1,9,17,38
12939,Wed Oct 19 2016 02:00:00 GMT+0000 (UTC),311,3,9,19,38
4248,Sun Oct 16 2016 11:00:00 GMT+0000 (UTC),304,0,9,16,38
14384,Wed Oct 19 2016 23:05:00 GMT+0000 (UTC),297,3,9,19,38
8437,Sat Oct 15 2016 01:30:00 GMT+0000 (UTC),356,6,9,15,38
8735,Wed Oct 19 2016 03:30:00 GMT+0000 (UTC),380,3,9,19,38
14753,Sun Oct 16 2016 13:30:00 GMT+0000 (UTC),308,0,9,16,38
14744,Sat Oct 15 2016 22:30:00 GMT+0000 (UTC),315,6,9,15,38
7719,Sat Oct 15 2016 19:30:00 GMT+0000 (UTC),233,6,9,15,38
7717,Fri Oct 14 2016 07:00:00 GMT+0000 (UTC),139,5,9,14,38
13688,Fri Oct 14 2016 00:35:00 GMT+0000 (UTC),105,5,9,14,38
13689,Fri Oct 14 2016 16:35:00 GMT+0000 (UTC),329,5,9,14,38
13690,Sat Oct 15 2016 06:05:00 GMT+0000 (UTC),328,6,9,15,38
13691,Sat Oct 15 2016 18:05:00 GMT+0000 (UTC),378,6,9,15,38
13692,Sat Oct 15 2016 21:35:00 GMT+0000 (UTC),325,6,9,15,38
13693,Sat Oct 15 2016 22:35:00 GMT+0000 (UTC),304,6,9,15,38
13694,Sun Oct 16 2016 03:05:00 GMT+0000 (UTC),257,0,9,16,38
13695,Sun Oct 16 2016 12:05:00 GMT+0000 (UTC),155,0,9,16,38
13696,Sun Oct 16 2016 22:05:00 GMT+0000 (UTC),328,0,9,16,38
13697,Mon Oct 17 2016 01:35:00 GMT+0000 (UTC),253,1,9,17,38
13698,Mon Oct 17 2016 17:05:00 GMT+0000 (UTC),553,1,9,17,38
13699,Mon Oct 17 2016 17:35:00 GMT+0000 (UTC),509,1,9,17,38
13700,Mon Oct 17 2016 18:35:00 GMT+0000 (UTC),418,1,9,17,38
13701,Tue Oct 18 2016 00:05:00 GMT+0000 (UTC),297,2,9,18,38
13702,Tue Oct 18 2016 04:50:00 GMT+0000 (UTC),399,2,9,18,38
13703,Tue Oct 18 2016 11:05:00 GMT+0000 (UTC),136,2,9,18,38
13704,Tue Oct 18 2016 13:35:00 GMT+0000 (UTC),481,2,9,18,38
13705,Tue Oct 18 2016 23:25:00 GMT+0000 (UTC),320,2,9,18,38
13706,Wed Oct 19 2016 00:10:00 GMT+0000 (UTC),287,3,9,19,38
13707,Thu Oct 20 2016 03:35:00 GMT+0000 (UTC),424,4,9,20,38
13708,Thu Oct 20 2016 04:00:00 GMT+0000 (UTC),424,4,9,20,38
14759,Thu Oct 20 2016 16:30:00 GMT+0000 (UTC),94,4,9,20,38
14762,Thu Oct 20 2016 15:30:00 GMT+0000 (UTC),119,4,9,20,38
6909,Fri Oct 14 2016 05:00:00 GMT+0000 (UTC),134,5,9,14,38
6899,Wed Oct 19 2016 01:00:00 GMT+0000 (UTC),348,3,9,19,38
6164,Mon Oct 17 2016 21:00:00 GMT+0000 (UTC),287,1,9,17,38
13591,Sat Oct 15 2016 05:00:00 GMT+0000 (UTC),173,6,9,15,38
6178,Tue Oct 18 2016 14:20:00 GMT+0000 (UTC),303,2,9,18,38
6185,Fri Oct 14 2016 02:30:00 GMT+0000 (UTC),293,5,9,14,38
6206,Fri Oct 14 2016 01:30:00 GMT+0000 (UTC),365,5,9,14,38
6211,Tue Oct 18 2016 21:30:00 GMT+0000 (UTC),319,2,9,18,38
6312,Fri Oct 14 2016 02:05:00 GMT+0000 (UTC),145,5,9,14,38
6313,Fri Oct 14 2016 05:35:00 GMT+0000 (UTC),203,5,9,14,38
6314,Fri Oct 14 2016 06:35:00 GMT+0000 (UTC),127,5,9,14,38
6315,Fri Oct 14 2016 10:35:00 GMT+0000 (UTC),139,5,9,14,38
6316,Fri Oct 14 2016 16:05:00 GMT+0000 (UTC),329,5,9,14,38
6317,Fri Oct 14 2016 20:35:00 GMT+0000 (UTC),360,5,9,14,38
7707,Thu Oct 20 2016 05:00:00 GMT+0000 (UTC),154,4,9,20,38
6318,Fri Oct 14 2016 21:05:00 GMT+0000 (UTC),360,5,9,14,38
6320,Sat Oct 15 2016 10:35:00 GMT+0000 (UTC),222,6,9,15,38
6321,Sat Oct 15 2016 21:05:00 GMT+0000 (UTC),354,6,9,15,38
6322,Sun Oct 16 2016 00:35:00 GMT+0000 (UTC),153,0,9,16,38
6323,Sun Oct 16 2016 23:35:00 GMT+0000 (UTC),277,0,9,16,38
6324,Mon Oct 17 2016 13:35:00 GMT+0000 (UTC),354,1,9,17,38
6325,Tue Oct 18 2016 10:35:00 GMT+0000 (UTC),196,2,9,18,38
6327,Thu Oct 20 2016 13:30:00 GMT+0000 (UTC),142,4,9,20,38
6703,Tue Oct 18 2016 10:00:00 GMT+0000 (UTC),308,2,9,18,38
6710,Tue Oct 18 2016 20:30:00 GMT+0000 (UTC),309,2,9,18,38
6740,Mon Oct 17 2016 06:30:00 GMT+0000 (UTC),187,1,9,17,38
6742,Sat Oct 15 2016 07:00:00 GMT+0000 (UTC),111,6,9,15,38
6745,Mon Oct 17 2016 22:00:00 GMT+0000 (UTC),340,1,9,17,38
6319,Sat Oct 15 2016 05:05:00 GMT+0000 (UTC),329,6,9,15,38
204,Sat Oct 15 2016 20:00:00 GMT+0000 (UTC),320,6,9,15,38
7330,Thu Oct 20 2016 00:30:00 GMT+0000 (UTC),463,4,9,20,38
16385,Fri Oct 14 2016 01:05:00 GMT+0000 (UTC),105,5,9,14,38
16419,Tue Oct 18 2016 02:30:00 GMT+0000 (UTC),317,2,9,18,38
14634,Sun Oct 16 2016 13:05:00 GMT+0000 (UTC),257,0,9,16,38
45,Wed Oct 19 2016 17:30:00 GMT+0000 (UTC),107,3,9,19,38
14633,Sun Oct 16 2016 11:35:00 GMT+0000 (UTC),123,0,9,16,38
16433,Fri Oct 14 2016 10:30:00 GMT+0000 (UTC),230,5,9,14,38
14632,Sun Oct 16 2016 01:05:00 GMT+0000 (UTC),153,0,9,16,38
14631,Sat Oct 15 2016 19:05:00 GMT+0000 (UTC),327,6,9,15,38
29,Fri Oct 14 2016 12:00:00 GMT+0000 (UTC),133,5,9,14,38
27,Sun Oct 16 2016 20:30:00 GMT+0000 (UTC),176,0,9,16,38
14630,Sat Oct 15 2016 12:35:00 GMT+0000 (UTC),306,6,9,15,38
14629,Sat Oct 15 2016 07:35:00 GMT+0000 (UTC),320,6,9,15,38
16447,Thu Oct 20 2016 15:00:00 GMT+0000 (UTC),119,4,9,20,38
16451,Mon Oct 17 2016 10:05:00 GMT+0000 (UTC),308,1,9,17,38
18,Fri Oct 14 2016 23:00:00 GMT+0000 (UTC),318,5,9,14,38
14628,Sat Oct 15 2016 03:35:00 GMT+0000 (UTC),335,6,9,15,38
14627,Sat Oct 15 2016 02:05:00 GMT+0000 (UTC),328,6,9,15,38
16456,Mon Oct 17 2016 15:10:00 GMT+0000 (UTC),301,1,9,17,38
14626,Fri Oct 14 2016 23:35:00 GMT+0000 (UTC),290,5,9,14,38
16457,Sat Oct 15 2016 10:30:00 GMT+0000 (UTC),320,6,9,15,38
7374,Mon Oct 17 2016 06:00:00 GMT+0000 (UTC),187,1,9,17,38
14625,Fri Oct 14 2016 19:35:00 GMT+0000 (UTC),332,5,9,14,38
16464,Fri Oct 14 2016 03:20:00 GMT+0000 (UTC),267,5,9,14,38
16469,Mon Oct 17 2016 07:00:00 GMT+0000 (UTC),267,1,9,17,38
14624,Fri Oct 14 2016 17:35:00 GMT+0000 (UTC),394,5,9,14,38
2,Sat Oct 15 2016 16:30:00 GMT+0000 (UTC),303,6,9,15,38
14635,Sun Oct 16 2016 17:35:00 GMT+0000 (UTC),445,0,9,16,38
14636,Sun Oct 16 2016 19:05:00 GMT+0000 (UTC),346,0,9,16,38
14637,Mon Oct 17 2016 04:45:00 GMT+0000 (UTC),479,1,9,17,38
14638,Mon Oct 17 2016 12:35:00 GMT+0000 (UTC),293,1,9,17,38
16386,Sat Oct 15 2016 01:35:00 GMT+0000 (UTC),328,6,9,15,38
16387,Sat Oct 15 2016 05:35:00 GMT+0000 (UTC),328,6,9,15,38
181,Thu Oct 20 2016 05:30:00 GMT+0000 (UTC),154,4,9,20,38
16388,Sat Oct 15 2016 06:45:00 GMT+0000 (UTC),319,6,9,15,38
13799,Wed Oct 19 2016 21:00:00 GMT+0000 (UTC),308,3,9,19,38
176,Fri Oct 14 2016 02:00:00 GMT+0000 (UTC),293,5,9,14,38
16389,Sat Oct 15 2016 14:35:00 GMT+0000 (UTC),463,6,9,15,38
16390,Sat Oct 15 2016 16:35:00 GMT+0000 (UTC),378,6,9,15,38
14646,Wed Oct 19 2016 09:05:00 GMT+0000 (UTC),305,3,9,19,38
14645,Tue Oct 18 2016 17:05:00 GMT+0000 (UTC),440,2,9,18,38
16391,Sat Oct 15 2016 18:35:00 GMT+0000 (UTC),337,6,9,15,38
16392,Sun Oct 16 2016 11:05:00 GMT+0000 (UTC),136,0,9,16,38
13771,Tue Oct 18 2016 22:00:00 GMT+0000 (UTC),358,2,9,18,38
16393,Sun Oct 16 2016 15:05:00 GMT+0000 (UTC),601,0,9,16,38
16395,Mon Oct 17 2016 08:05:00 GMT+0000 (UTC),303,1,9,17,38
14644,Tue Oct 18 2016 11:25:00 GMT+0000 (UTC),134,2,9,18,38
16396,Tue Oct 18 2016 10:05:00 GMT+0000 (UTC),196,2,9,18,38
14643,Tue Oct 18 2016 07:05:00 GMT+0000 (UTC),306,2,9,18,38
16397,Tue Oct 18 2016 14:35:00 GMT+0000 (UTC),675,2,9,18,38
16398,Thu Oct 20 2016 23:05:00 GMT+0000 (UTC),197,4,9,20,38
156,Tue Oct 18 2016 11:30:00 GMT+0000 (UTC),315,2,9,18,38
14642,Tue Oct 18 2016 06:55:00 GMT+0000 (UTC),306,2,9,18,38
14641,Tue Oct 18 2016 04:35:00 GMT+0000 (UTC),399,2,9,18,38
14640,Tue Oct 18 2016 03:35:00 GMT+0000 (UTC),329,2,9,18,38
14639,Tue Oct 18 2016 01:05:00 GMT+0000 (UTC),165,2,9,18,38
140,Sat Oct 15 2016 08:30:00 GMT+0000 (UTC),500,6,9,15,38
16394,Mon Oct 17 2016 05:25:00 GMT+0000 (UTC),399,1,9,17,38
6143,Sat Oct 15 2016 04:00:00 GMT+0000 (UTC),311,6,9,15,38
6130,Fri Oct 14 2016 22:30:00 GMT+0000 (UTC),303,5,9,14,38
6113,Sat Oct 15 2016 04:30:00 GMT+0000 (UTC),311,6,9,15,38
16228,Sun Oct 16 2016 11:30:00 GMT+0000 (UTC),309,0,9,16,38
3262,Mon Oct 17 2016 07:05:00 GMT+0000 (UTC),304,1,9,17,38
693,Fri Oct 14 2016 21:00:00 GMT+0000 (UTC),180,5,9,14,38
16250,Tue Oct 18 2016 05:00:00 GMT+0000 (UTC),356,2,9,18,38
691,Sun Oct 16 2016 20:00:00 GMT+0000 (UTC),176,0,9,16,38
685,Sat Oct 15 2016 07:30:00 GMT+0000 (UTC),327,6,9,15,38
8418,Mon Oct 17 2016 08:30:00 GMT+0000 (UTC),280,1,9,17,38
8417,Thu Oct 20 2016 16:00:00 GMT+0000 (UTC),118,4,9,20,38
8411,Tue Oct 18 2016 01:00:00 GMT+0000 (UTC),345,2,9,18,38
8388,Thu Oct 20 2016 12:30:00 GMT+0000 (UTC),109,4,9,20,38
